,card_number,expiry_date,card_provider,date_payment_confirmed
1019,4.67485326957535e+18,2031-05-01 00:00:00,VISA 19 digit,1998-06-29 00:00:00
1020,4229270612183360.0,2026-05-01 00:00:00,VISA 16 digit,2021-04-14 00:00:00
1021,4.56950344541384e+18,2024-05-01 00:00:00,VISA 19 digit,2021-07-17 00:00:00
1022,3573892818782710.0,2023-04-01 00:00:00,JCB 16 digit,1993-12-17 00:00:00
1023,2221878357175950.0,2030-02-01 00:00:00,Mastercard,2015-06-03 00:00:00
1024,6523882845466790.0,2025-03-01 00:00:00,Discover,2011-12-11 00:00:00
1025,180068196018757.0,2030-02-01 00:00:00,JCB 15 digit,2006-12-20 00:00:00
1026,6011479535449640.0,2028-12-01 00:00:00,Discover,1998-01-19 00:00:00
1027,373318141902770.0,2025-09-01 00:00:00,American Express,1995-09-25 00:00:00
1028,213194045588542.0,2030-02-01 00:00:00,JCB 15 digit,2009-04-01 00:00:00
1029,3512545461638350.0,2027-04-01 00:00:00,JCB 16 digit,2021-12-30 00:00:00
1030,4.35380548686213e+18,2025-10-01 00:00:00,VISA 19 digit,2021-01-13 00:00:00
1031,4354446328417090.0,2027-07-01 00:00:00,VISA 16 digit,2014-05-12 00:00:00
1032,30375263707341.0,2028-12-01 00:00:00,Diners Club  Carte Blanche,2005-03-11 00:00:00
1033,347482220631719.0,2032-10-01 00:00:00,American Express,2012-05-22 00:00:00
1034,4806349433165.0,2030-02-01 00:00:00,VISA 13 digit,2010-04-01 00:00:00
1035,3502401690178850.0,2029-11-01 00:00:00,JCB 16 digit,2016-03-28 00:00:00
1036,6523196684177650.0,2027-06-01 00:00:00,Discover,2010-01-31 00:00:00
1037,2720301851552780.0,2026-04-01 00:00:00,Mastercard,1995-08-30 00:00:00
1038,4228087885850360.0,2023-08-01 00:00:00,VISA 16 digit,2020-12-24 00:00:00
1039,4380030309423.0,2025-03-01 00:00:00,VISA 13 digit,2021-03-05 00:00:00
1040,4564098867850850.0,2030-11-01 00:00:00,VISA 16 digit,2018-01-07 00:00:00
1041,676177155279.0,2031-07-01 00:00:00,Maestro,2007-04-11 00:00:00
1042,2259704450565380.0,2025-08-01 00:00:00,Mastercard,2015-08-04 00:00:00
1043,4221167370555990.0,2030-04-01 00:00:00,VISA 16 digit,2022-07-25 00:00:00
1044,30169644452572.0,2031-03-01 00:00:00,Diners Club  Carte Blanche,2002-03-30 00:00:00
1045,3566159302967760.0,2027-09-01 00:00:00,JCB 16 digit,2008-06-17 00:00:00
1046,6011465543695250.0,2032-04-01 00:00:00,Discover,2020-10-26 00:00:00
1047,3558244711285730.0,2029-05-01 00:00:00,JCB 16 digit,2008-08-10 00:00:00
1048,36515276052128.0,2028-09-01 00:00:00,Diners Club  Carte Blanche,2004-12-14 00:00:00
1049,4402615001201220.0,2029-03-01 00:00:00,VISA 16 digit,2022-07-19 00:00:00
1050,4201445313141680.0,2032-03-01 00:00:00,VISA 16 digit,2018-08-01 00:00:00
1051,38420329722801.0,2031-07-01 00:00:00,Diners Club  Carte Blanche,2005-12-13 00:00:00
1052,38895137234802.0,2025-12-01 00:00:00,Diners Club  Carte Blanche,2018-12-27 00:00:00
1053,213173228911747.0,2024-01-01 00:00:00,JCB 15 digit,2002-08-05 00:00:00
1054,180078314608629.0,2030-10-01 00:00:00,JCB 15 digit,2001-04-19 00:00:00
1055,180057636491724.0,2031-09-01 00:00:00,JCB 15 digit,2009-07-28 00:00:00
1056,3503647856882890.0,2023-07-01 00:00:00,JCB 16 digit,2021-11-21 00:00:00
1057,3590825885825150.0,2031-07-01 00:00:00,JCB 16 digit,2003-08-22 00:00:00
1058,4.51607822367646e+18,2032-04-01 00:00:00,VISA 19 digit,2002-03-22 00:00:00
1059,213109685151302.0,2023-07-01 00:00:00,JCB 15 digit,1997-08-25 00:00:00
1060,340685306315216.0,2025-08-01 00:00:00,American Express,2009-08-01 00:00:00
1061,4878395172638340.0,2024-03-01 00:00:00,VISA 16 digit,1999-02-05 00:00:00
1062,213176613180000.0,2029-07-01 00:00:00,JCB 15 digit,2006-01-08 00:00:00
1063,4612813104807.0,2027-05-01 00:00:00,VISA 13 digit,2010-01-15 00:00:00
1064,4.98174766725437e+18,2029-11-01 00:00:00,VISA 19 digit,2007-11-21 00:00:00
1065,6589051987068900.0,2023-06-01 00:00:00,Discover,1997-05-10 00:00:00
1066,4041442005783070.0,2026-06-01 00:00:00,VISA 16 digit,1996-10-02 00:00:00
1067,5198120600535430.0,2027-11-01 00:00:00,Mastercard,2009-06-26 00:00:00
1068,213119926023020.0,2023-04-01 00:00:00,JCB 15 digit,2003-06-16 00:00:00
1069,30523209285779.0,2031-09-01 00:00:00,Diners Club  Carte Blanche,2016-10-16 00:00:00
1070,213135893212123.0,2028-02-01 00:00:00,JCB 15 digit,2019-06-07 00:00:00
1071,3521084560145570.0,2029-12-01 00:00:00,JCB 16 digit,2017-11-30 00:00:00
1072,2494022703247900.0,2029-02-01 00:00:00,Mastercard,2019-04-01 00:00:00
1073,180087844513589.0,2029-11-01 00:00:00,JCB 15 digit,2010-11-16 00:00:00
1074,180013092542682.0,2031-12-01 00:00:00,JCB 15 digit,1998-06-16 00:00:00
1075,3550375961973130.0,2024-07-01 00:00:00,JCB 16 digit,2014-12-21 00:00:00
1076,3581097204762020.0,2030-08-01 00:00:00,JCB 16 digit,2006-05-16 00:00:00
1077,3508462881454810.0,2027-06-01 00:00:00,JCB 16 digit,1996-10-26 00:00:00
1078,373086311603557.0,2025-07-01 00:00:00,American Express,2008-06-17 00:00:00
1079,4715796098981770.0,2026-05-01 00:00:00,VISA 16 digit,2020-04-09 00:00:00
1080,180043807632023.0,2029-10-01 00:00:00,JCB 15 digit,2016-12-04 00:00:00
1081,4.85233047259306e+18,2030-11-01 00:00:00,VISA 19 digit,1996-02-02 00:00:00
1082,571560412264.0,2032-09-01 00:00:00,Maestro,1999-03-18 00:00:00
1083,4579212450647490.0,2025-08-01 00:00:00,VISA 16 digit,2004-04-26 00:00:00
1084,30265008896782.0,2027-11-01 00:00:00,Diners Club  Carte Blanche,1996-01-07 00:00:00
1085,213106243563937.0,2032-02-01 00:00:00,JCB 15 digit,1999-02-24 00:00:00
1086,3596475429889980.0,2025-01-01 00:00:00,JCB 16 digit,2021-04-14 00:00:00
1087,213169418246175.0,2024-04-01 00:00:00,JCB 15 digit,2012-11-09 00:00:00
1088,180033071113883.0,2029-11-01 00:00:00,JCB 15 digit,2005-04-21 00:00:00
1089,180063611769605.0,2025-01-01 00:00:00,JCB 15 digit,2003-05-30 00:00:00
1090,5413848227405660.0,2032-01-01 00:00:00,Mastercard,2008-10-01 00:00:00
1091,2230021476856810.0,2030-12-01 00:00:00,Mastercard,2000-02-01 00:00:00
1092,348581936856087.0,2025-07-01 00:00:00,American Express,2022-10-09 00:00:00
1093,3591360546431620.0,2027-06-01 00:00:00,JCB 16 digit,2002-09-21 00:00:00
1094,4.84166327439194e+18,2031-08-01 00:00:00,VISA 19 digit,2011-12-08 00:00:00
1095,4245935353349.0,2025-01-01 00:00:00,VISA 13 digit,2010-09-08 00:00:00
1096,375980793737529.0,2024-07-01 00:00:00,American Express,2017-09-12 00:00:00
1097,6512274395421460.0,2027-06-01 00:00:00,Discover,2019-06-01 00:00:00
1098,4339350102974.0,2027-05-01 00:00:00,VISA 13 digit,2021-06-17 00:00:00
1099,2509634527412760.0,2031-01-01 00:00:00,Mastercard,1998-07-17 00:00:00
1100,4669319517257350.0,2026-10-01 00:00:00,VISA 16 digit,2016-10-29 00:00:00
1101,4790771890485860.0,2028-01-01 00:00:00,VISA 16 digit,2021-06-03 00:00:00
1102,4170538181485.0,2027-04-01 00:00:00,VISA 13 digit,2020-05-15 00:00:00
1103,30009626168103.0,2029-07-01 00:00:00,Diners Club  Carte Blanche,2006-01-26 00:00:00
1104,3510746063269640.0,2025-11-01 00:00:00,JCB 16 digit,2020-12-29 00:00:00
1105,377575730808975.0,2026-12-01 00:00:00,American Express,2021-11-02 00:00:00
1106,4996345067883.0,2032-06-01 00:00:00,VISA 13 digit,2001-08-15 00:00:00
1107,343764616372980.0,2029-02-01 00:00:00,American Express,2014-05-19 00:00:00
1108,3585998350016680.0,2025-10-01 00:00:00,JCB 16 digit,2012-05-11 00:00:00
1109,60407078405.0,2027-08-01 00:00:00,Maestro,2006-07-09 00:00:00
1110,676201324875.0,2030-01-01 00:00:00,Maestro,2012-02-03 00:00:00
1111,4693402564058500.0,2027-08-01 00:00:00,VISA 16 digit,1993-03-28 00:00:00
1112,38651494130087.0,2031-07-01 00:00:00,Diners Club  Carte Blanche,2007-03-31 00:00:00
1113,213122670803746.0,2026-03-01 00:00:00,JCB 15 digit,2004-11-16 00:00:00
1114,180047124241202.0,2031-08-01 00:00:00,JCB 15 digit,2015-07-21 00:00:00
1115,213178868766384.0,2025-09-01 00:00:00,JCB 15 digit,2019-07-23 00:00:00
1116,378053117659311.0,2023-01-01 00:00:00,American Express,2017-02-14 00:00:00
1117,4.69263822961712e+18,2026-12-01 00:00:00,VISA 19 digit,2005-01-04 00:00:00
1118,4358075174487080.0,2024-05-01 00:00:00,VISA 16 digit,2000-05-20 00:00:00
1119,6011406406212260.0,2026-09-01 00:00:00,Discover,2008-10-28 00:00:00
1120,4904091344647.0,2023-08-01 00:00:00,VISA 13 digit,2015-12-16 00:00:00
1121,4.03171890408117e+18,2030-05-01 00:00:00,VISA 19 digit,2021-08-19 00:00:00
1122,4413692126955310.0,2031-07-01 00:00:00,VISA 16 digit,2020-05-28 00:00:00
1123,3553135392932370.0,2029-06-01 00:00:00,JCB 16 digit,2010-01-29 00:00:00
1124,4625583683481670.0,2024-03-01 00:00:00,VISA 16 digit,2016-08-29 00:00:00
1125,4.41011185824198e+18,2030-01-01 00:00:00,VISA 19 digit,2015-05-17 00:00:00
1126,349122751172125.0,2025-06-01 00:00:00,American Express,2005-11-01 00:00:00
1127,4252299704422.0,2032-10-01 00:00:00,VISA 13 digit,2015-06-20 00:00:00
1128,2537342874935730.0,2025-06-01 00:00:00,Mastercard,2011-06-16 00:00:00
1129,4832647030008.0,2026-06-01 00:00:00,VISA 13 digit,2004-07-28 00:00:00
1130,3565565818534560.0,2028-06-01 00:00:00,JCB 16 digit,2000-08-05 00:00:00
1131,4.12607620190262e+18,2031-12-01 00:00:00,VISA 19 digit,2006-05-10 00:00:00
1132,180041036623425.0,2023-07-01 00:00:00,JCB 15 digit,2011-09-03 00:00:00
1133,6011319140286500.0,2027-03-01 00:00:00,Discover,2004-04-15 00:00:00
1134,30070160895444.0,2030-07-01 00:00:00,Diners Club  Carte Blanche,2015-09-09 00:00:00
1135,6519198063614630.0,2028-04-01 00:00:00,Discover,2013-06-28 00:00:00
1136,3586998220025090.0,2023-06-01 00:00:00,JCB 16 digit,2017-01-23 00:00:00
1137,213193559056698.0,2022-11-01 00:00:00,JCB 15 digit,2007-01-10 00:00:00
1138,6011732157268970.0,2025-12-01 00:00:00,Discover,2000-10-28 00:00:00
1139,6508579250326330.0,2029-07-01 00:00:00,Discover,2020-08-01 00:00:00
1140,676342497770.0,2028-06-01 00:00:00,Maestro,2018-03-30 00:00:00
1141,4269500117350.0,2029-11-01 00:00:00,VISA 13 digit,1997-10-10 00:00:00
1142,30549846007078.0,2029-07-01 00:00:00,Diners Club  Carte Blanche,2004-04-24 00:00:00
1143,180055427082629.0,2025-11-01 00:00:00,JCB 15 digit,1999-02-14 00:00:00
1144,4745973502647560.0,2030-12-01 00:00:00,VISA 16 digit,2007-05-26 00:00:00
1145,213175625659019.0,2025-12-01 00:00:00,JCB 15 digit,2016-12-07 00:00:00
1146,4725569205414140.0,2027-10-01 00:00:00,VISA 16 digit,2005-09-03 00:00:00
1147,580405550741.0,2029-01-01 00:00:00,Maestro,2004-10-24 00:00:00
1148,213124170919808.0,2027-01-01 00:00:00,JCB 15 digit,2020-01-12 00:00:00
1149,6579839130901240.0,2028-11-01 00:00:00,Discover,2000-03-21 00:00:00
1150,3589073163918990.0,2031-01-01 00:00:00,JCB 16 digit,2004-08-18 00:00:00
1151,378972011276593.0,2030-05-01 00:00:00,American Express,2004-11-24 00:00:00
1152,4279915010711940.0,2031-01-01 00:00:00,VISA 16 digit,2010-06-09 00:00:00
1153,502068782395.0,2028-12-01 00:00:00,Maestro,2013-08-31 00:00:00
1154,3529701386821070.0,2027-06-01 00:00:00,JCB 16 digit,2008-07-11 00:00:00
1155,36612947046074.0,2031-08-01 00:00:00,Diners Club  Carte Blanche,2020-10-25 00:00:00
1156,3565095769388850.0,2027-10-01 00:00:00,JCB 16 digit,2002-11-02 00:00:00
1157,213106296830555.0,2024-02-01 00:00:00,JCB 15 digit,2000-07-31 00:00:00
1158,501819600831.0,2024-10-01 00:00:00,Maestro,2011-01-25 00:00:00
1159,3553864070911620.0,2028-08-01 00:00:00,JCB 16 digit,2013-04-14 00:00:00
1160,213146896631383.0,2029-10-01 00:00:00,JCB 15 digit,2004-01-04 00:00:00
1161,2679782862842830.0,2023-07-01 00:00:00,Mastercard,1998-05-08 00:00:00
1162,4024404116125600.0,2025-03-01 00:00:00,VISA 16 digit,2009-12-07 00:00:00
1163,3524290376286650.0,2031-01-01 00:00:00,JCB 16 digit,1998-09-11 00:00:00
1164,4.42323587618376e+18,2022-12-01 00:00:00,VISA 19 digit,2013-11-08 00:00:00
1165,5260053446250720.0,2024-08-01 00:00:00,Mastercard,2018-07-09 00:00:00
1166,2354122823219540.0,2029-12-01 00:00:00,Mastercard,2015-07-10 00:00:00
1167,38235163178674.0,2029-10-01 00:00:00,Diners Club  Carte Blanche,1994-12-18 00:00:00
1168,6581045284194340.0,2023-10-01 00:00:00,Discover,2007-04-22 00:00:00
1169,3509082905994920.0,2029-08-01 00:00:00,JCB 16 digit,2005-05-09 00:00:00
1170,6011518002541290.0,2025-05-01 00:00:00,Discover,2004-12-22 00:00:00
1171,2222911104035170.0,2025-07-01 00:00:00,Mastercard,1999-11-25 00:00:00
1172,2720987155568230.0,2031-12-01 00:00:00,Mastercard,2013-01-03 00:00:00
1173,373752078729071.0,2030-01-01 00:00:00,American Express,2021-10-12 00:00:00
1174,676239422733.0,2025-10-01 00:00:00,Maestro,2012-04-11 00:00:00
1175,2247136285009190.0,2031-01-01 00:00:00,Mastercard,2005-01-24 00:00:00
1176,30539556264290.0,2024-12-01 00:00:00,Diners Club  Carte Blanche,2020-07-18 00:00:00
1177,4791570885466320.0,2029-03-01 00:00:00,VISA 16 digit,2013-09-08 00:00:00
1178,4.69542234701119e+18,2027-01-01 00:00:00,VISA 19 digit,1998-12-09 00:00:00
1179,38186932929121.0,2028-02-01 00:00:00,Diners Club  Carte Blanche,2014-01-22 00:00:00
1180,4.20966167414396e+18,2025-04-01 00:00:00,VISA 19 digit,2014-07-28 00:00:00
1181,3597684752028080.0,2030-09-01 00:00:00,JCB 16 digit,2020-03-14 00:00:00
1182,36664331518994.0,2029-01-01 00:00:00,Diners Club  Carte Blanche,2019-11-25 00:00:00
1183,213122123620408.0,2023-09-01 00:00:00,JCB 15 digit,2007-04-17 00:00:00
1184,213168070627409.0,2024-01-01 00:00:00,JCB 15 digit,2019-02-17 00:00:00
1185,4884651808787210.0,2028-01-01 00:00:00,VISA 16 digit,2001-07-31 00:00:00
1186,180078745706869.0,2024-01-01 00:00:00,JCB 15 digit,1995-01-20 00:00:00
1187,5425193099286390.0,2031-05-01 00:00:00,Mastercard,2005-08-13 00:00:00
1188,2244726343983970.0,2023-05-01 00:00:00,Mastercard,2019-10-17 00:00:00
1189,4104840306522.0,2029-10-01 00:00:00,VISA 13 digit,2006-04-02 00:00:00
1190,4236344656931100.0,2025-07-01 00:00:00,VISA 16 digit,2002-03-04 00:00:00
1191,3530122257495030.0,2024-07-01 00:00:00,JCB 16 digit,2006-06-15 00:00:00
1192,676208979804.0,2030-02-01 00:00:00,Maestro,2018-11-13 00:00:00
1193,213117135698111.0,2024-02-01 00:00:00,JCB 15 digit,2011-08-13 00:00:00
1194,377736544471042.0,2031-01-01 00:00:00,American Express,1995-10-03 00:00:00
1195,4475287905624.0,2031-01-01 00:00:00,VISA 13 digit,2005-05-03 00:00:00
1196,4154467840962600.0,2025-12-01 00:00:00,VISA 16 digit,2005-08-16 00:00:00
1197,4364540547349590.0,2025-05-01 00:00:00,VISA 16 digit,2013-04-08 00:00:00
1198,180062134213265.0,2032-01-01 00:00:00,JCB 15 digit,2015-05-06 00:00:00
1199,4452677112648890.0,2026-10-01 00:00:00,VISA 16 digit,2011-01-25 00:00:00
1200,370280460218845.0,2032-10-01 00:00:00,American Express,2015-07-10 00:00:00
1201,4379111045957390.0,2029-11-01 00:00:00,VISA 16 digit,1996-10-09 00:00:00
1202,3539253906333870.0,2028-12-01 00:00:00,JCB 16 digit,2011-12-14 00:00:00
1203,2720774643370160.0,2032-02-01 00:00:00,Mastercard,1994-10-02 00:00:00
1204,4020143346511520.0,2028-07-01 00:00:00,VISA 16 digit,2002-07-13 00:00:00
1205,6588339154608180.0,2030-09-01 00:00:00,Discover,2013-12-08 00:00:00
1206,375659331880179.0,2030-10-01 00:00:00,American Express,2017-12-25 00:00:00
1207,3552418422881330.0,2023-09-01 00:00:00,JCB 16 digit,1993-05-17 00:00:00
1208,30261873734000.0,2025-05-01 00:00:00,Diners Club  Carte Blanche,2018-11-18 00:00:00
1209,4948257751336790.0,2027-01-01 00:00:00,VISA 16 digit,2006-07-12 00:00:00
1210,213145817994995.0,2025-05-01 00:00:00,JCB 15 digit,2006-09-28 00:00:00
1211,4255201339575.0,2024-06-01 00:00:00,VISA 13 digit,2011-12-19 00:00:00
1212,4.41288164711844e+18,2025-05-01 00:00:00,VISA 19 digit,2017-11-07 00:00:00
1213,213100565283380.0,2024-01-01 00:00:00,JCB 15 digit,1998-04-05 00:00:00
1214,5412500190501840.0,2023-06-01 00:00:00,Mastercard,1996-10-07 00:00:00
1215,4632533106684.0,2031-01-01 00:00:00,VISA 13 digit,2017-11-03 00:00:00
1216,213139466392767.0,2023-12-01 00:00:00,JCB 15 digit,2006-05-02 00:00:00
1217,180065342254070.0,2027-09-01 00:00:00,JCB 15 digit,2009-04-03 00:00:00
1218,38044054963750.0,2032-01-01 00:00:00,Diners Club  Carte Blanche,2002-01-22 00:00:00
1219,3597981604743810.0,2032-08-01 00:00:00,JCB 16 digit,2021-11-23 00:00:00
1220,3527743450281570.0,2024-06-01 00:00:00,JCB 16 digit,1994-07-25 00:00:00
1221,3562033714764510.0,2024-04-01 00:00:00,JCB 16 digit,2016-07-02 00:00:00
1222,372905230076036.0,2028-09-01 00:00:00,American Express,2010-01-05 00:00:00
1223,2241198134108920.0,2032-04-01 00:00:00,Mastercard,1993-10-01 00:00:00
1224,2294770282569030.0,2026-04-01 00:00:00,Mastercard,1999-02-05 00:00:00
1225,573550049486.0,2024-11-01 00:00:00,Maestro,2006-10-11 00:00:00
1226,4490315119685670.0,2027-01-01 00:00:00,VISA 16 digit,2006-08-24 00:00:00
1227,371660758841607.0,2028-01-01 00:00:00,American Express,2003-10-08 00:00:00
1228,3564709799315480.0,2027-09-01 00:00:00,JCB 16 digit,1993-06-19 00:00:00
1229,180005358797240.0,2026-10-01 00:00:00,JCB 15 digit,2014-03-11 00:00:00
1230,5276265191613000.0,2024-06-01 00:00:00,Mastercard,1995-05-10 00:00:00
1231,38866092718428.0,2031-11-01 00:00:00,Diners Club  Carte Blanche,2019-03-22 00:00:00
1232,4.53385118368989e+18,2023-08-01 00:00:00,VISA 19 digit,2001-03-31 00:00:00
1233,4069504290298.0,2026-12-01 00:00:00,VISA 13 digit,2006-05-09 00:00:00
1234,344775845056995.0,2024-04-01 00:00:00,American Express,2018-09-13 00:00:00
1235,3545453414018480.0,2023-11-01 00:00:00,JCB 16 digit,1995-09-11 00:00:00
1236,6011834320061360.0,2026-04-01 00:00:00,Discover,2004-10-14 00:00:00
1237,3508786300299090.0,2026-10-01 00:00:00,JCB 16 digit,1996-09-16 00:00:00
1238,4.51370095974455e+18,2030-10-01 00:00:00,VISA 19 digit,2008-03-18 00:00:00
1239,30123127199770.0,2025-03-01 00:00:00,Diners Club  Carte Blanche,2017-05-19 00:00:00
1240,4110529942222740.0,2026-05-01 00:00:00,VISA 16 digit,2006-10-13 00:00:00
1241,3552210703729040.0,2025-08-01 00:00:00,JCB 16 digit,2010-05-22 00:00:00
1242,376828033593997.0,2029-12-01 00:00:00,American Express,2001-11-08 00:00:00
1243,5308229972264940.0,2026-07-01 00:00:00,Mastercard,1993-05-09 00:00:00
1244,4447778046440.0,2023-08-01 00:00:00,VISA 13 digit,1996-09-29 00:00:00
1245,213161924852703.0,2024-10-01 00:00:00,JCB 15 digit,2000-09-04 00:00:00
1246,4927602794885.0,2031-04-01 00:00:00,VISA 13 digit,2020-03-20 00:00:00
1247,6570641518621810.0,2028-06-01 00:00:00,Discover,2003-03-19 00:00:00
1248,4959056371365.0,2025-03-01 00:00:00,VISA 13 digit,2009-12-24 00:00:00
1249,3549516480299890.0,2031-09-01 00:00:00,JCB 16 digit,2010-07-02 00:00:00
1250,2233622104422380.0,2031-08-01 00:00:00,Mastercard,2016-07-28 00:00:00
1251,3586458265805970.0,2030-01-01 00:00:00,JCB 16 digit,2017-05-23 00:00:00
1252,180023513924047.0,2032-07-01 00:00:00,JCB 15 digit,2003-06-13 00:00:00
1253,6011274080742200.0,2023-09-01 00:00:00,Discover,2010-02-02 00:00:00
1254,180022859369973.0,2029-07-01 00:00:00,JCB 15 digit,2004-09-28 00:00:00
1255,3500239855345020.0,2028-03-01 00:00:00,JCB 16 digit,2008-01-12 00:00:00
1256,3575827480299980.0,2029-03-01 00:00:00,JCB 16 digit,2010-04-22 00:00:00
1257,4130101753002640.0,2024-12-01 00:00:00,VISA 16 digit,2015-06-30 00:00:00
1258,503836440456.0,2024-12-01 00:00:00,Maestro,1998-09-11 00:00:00
1259,3545460415352870.0,2023-04-01 00:00:00,JCB 16 digit,2019-06-05 00:00:00
1260,3541183043822150.0,2032-06-01 00:00:00,JCB 16 digit,1993-01-26 00:00:00
1261,4310478407558810.0,2027-04-01 00:00:00,VISA 16 digit,2014-09-18 00:00:00
1262,213199936642613.0,2023-03-01 00:00:00,JCB 15 digit,2012-09-15 00:00:00
1263,180066579420269.0,2030-05-01 00:00:00,JCB 15 digit,1998-10-09 00:00:00
1264,349071872451860.0,2024-01-01 00:00:00,American Express,2016-03-02 00:00:00
1265,3583945758183700.0,2022-11-01 00:00:00,JCB 16 digit,2004-09-06 00:00:00
1266,4753972700986570.0,2032-07-01 00:00:00,VISA 16 digit,2005-01-01 00:00:00
1267,4728967195290.0,2032-04-01 00:00:00,VISA 13 digit,2001-08-09 00:00:00
1268,346062706998526.0,2029-08-01 00:00:00,American Express,2019-12-14 00:00:00
1269,4.79181668421958e+18,2027-09-01 00:00:00,VISA 19 digit,2008-12-11 00:00:00
1270,4797588933165.0,2024-12-01 00:00:00,VISA 13 digit,2003-12-22 00:00:00
1271,213183649351258.0,2025-08-01 00:00:00,JCB 15 digit,1999-11-20 00:00:00
1272,6011718884650490.0,2025-08-01 00:00:00,Discover,2000-01-02 00:00:00
1273,349893115217638.0,2029-12-01 00:00:00,American Express,2010-11-21 00:00:00
1274,4948467187574350.0,2029-11-01 00:00:00,VISA 16 digit,2002-07-13 00:00:00
1275,4218482813308770.0,2030-07-01 00:00:00,VISA 16 digit,2011-06-13 00:00:00
1276,3511872444836400.0,2027-03-01 00:00:00,JCB 16 digit,2013-09-25 00:00:00
1277,4318067637258.0,2027-01-01 00:00:00,VISA 13 digit,2011-08-30 00:00:00
1278,213188160969446.0,2029-10-01 00:00:00,JCB 15 digit,2003-01-07 00:00:00
1279,30587079887154.0,2028-12-01 00:00:00,Diners Club  Carte Blanche,1994-12-18 00:00:00
1280,3573692132133250.0,2023-09-01 00:00:00,JCB 16 digit,2017-08-07 00:00:00
1281,676126375515.0,2030-12-01 00:00:00,Maestro,2009-11-22 00:00:00
1282,375542242415741.0,2032-07-01 00:00:00,American Express,2015-12-03 00:00:00
1283,3574688128460650.0,2029-04-01 00:00:00,JCB 16 digit,2002-01-05 00:00:00
1284,4277927044880100.0,2027-09-01 00:00:00,VISA 16 digit,2005-07-26 00:00:00
1285,5134934058296090.0,2026-11-01 00:00:00,Mastercard,2008-07-22 00:00:00
1286,4.02533294650132e+18,2028-08-01 00:00:00,VISA 19 digit,2015-09-17 00:00:00
1287,4.51937440457404e+18,2027-02-01 00:00:00,VISA 19 digit,2004-09-06 00:00:00
1288,2256405521922800.0,2024-04-01 00:00:00,Mastercard,2009-04-03 00:00:00
1289,639069427180.0,2028-03-01 00:00:00,Maestro,2016-10-29 00:00:00
1290,502055223031.0,2025-07-01 00:00:00,Maestro,2012-05-09 00:00:00
1291,3520965438623840.0,2027-08-01 00:00:00,JCB 16 digit,1997-05-27 00:00:00
1292,2720379349941790.0,2031-09-01 00:00:00,Mastercard,1998-04-10 00:00:00
1293,3547363334826400.0,2026-07-01 00:00:00,JCB 16 digit,2001-10-08 00:00:00
1294,630423061609.0,2027-10-01 00:00:00,Maestro,2019-06-20 00:00:00
